6384,1009,513-305,NEON-NIGHT,67700,"Акриловая светодиодная фигура ""Бурый олень "" 100 см, 380 светодиодов, IP 44, понижающий трансформатор в комплекте, NEON-NIGHT",шт,1,1,
6386,1013,514-268,NEON-NIGHT,5200,"Синтетическая 3D фигура ""Медвежонок с подарком "", 51 см, 36 светодиодов",шт,1,2,
6388,1027,255-033-6,NEON-NIGHT,5200,"Гирлянда Айсикл (бахрома) светодиодный, 2,4 х 0,6 м, белый провод, 230 В, диоды синие, 76 LED",шт,1,4,
6389,1027,255-034-6,NEON-NIGHT,5200,"Гирлянда Айсикл (бахрома) светодиодный, 2,4 х 0,6 м, белый провод, 230 В, диоды белые, 76 LED",шт,1,1,
6390,1027,255-037-6,NEON-NIGHT,5200,"Гирлянда Айсикл (бахрома) светодиодный, 2,4 х 0,6 м, белый провод, 230 В, диоды ТЕПЛЫЙ БЕЛЫЙ, 76 LED",шт,1,5,
6391,1027,255-136-6,NEON-NIGHT,9200,"Гирлянда Айсикл (бахрома) светодиодный, 4,8 х 0,6 м, белый провод, 230 В, диоды синие, 152 LED",шт,1,0,
6392,1027,255-137-6,NEON-NIGHT,9200,"Гирлянда Айсикл (бахрома) светодиодный, 4,8 х 0,6 м, белый провод, 230 В, диоды белые, 152 LED",шт,1,1,
6393,1027,255-138-6,NEON-NIGHT,9200,"Гирлянда Айсикл (бахрома) светодиодный, 4,8 х 0,6 м, белый провод, 230 В, диоды ТЕПЛЫЙ БЕЛЫЙ, 152 LED",шт,1,1,
6398,990,502-212,NEON-NIGHT,3900,"Елочная фигура ""Лампа"", 25 см, цвет красный",шт,1,2,
6401,990,502-214,NEON-NIGHT,3900,"Елочная фигура ""Алмаз"", 25 см, цвет зеленый",шт,1,2,
6402,990,502-234,NEON-NIGHT,5600,"Елочная фигура ""Сосулька"", 91 см, цвет зеленый",шт,1,1,
6404,991,502-014,NEON-NIGHT,3000,"Елочная фигура ""Шар"", 25 см, цвет зеленый",шт,1,2,
6407,991,502-011,NEON-NIGHT,3000,"Елочная фигура ""Шар"", 25 см, цвет золотой",шт,1,0,
6410,991,502-012,NEON-NIGHT,3000,"Елочная фигура ""Шар"", 25 см, цвет красный",шт,1,1,
6416,991,502-015,NEON-NIGHT,3000,"Елочная фигура ""Шар"", 25 см, цвет серебряный",шт,1,1,
6418,990,502-084,NEON-NIGHT,5200,"Елочная фигура ""Арбуз"", 30 см, цвет зеленый",шт,1,1,
6421,990,502-222,NEON-NIGHT,5200,"Елочная фигура ""Юла"", 30 см, цвет красный",шт,1,1,
6422,990,502-233,NEON-NIGHT,2400,"Елочная фигура ""Сосулька"", 56 см, цвет синий",шт,6,1,
6430,1012,531-300,NEON-NIGHT,10200,"Трансформатор 230 В-24В, 30Вт",шт,1,1,
6431,371,531-322,NEON-NIGHT,46900,"Светодиодное дерево ""Сакура"", высота 2,4 м, диаметр кроны 1,72м, красные диоды, IP 44, понижающий трансформатор в комплекте, NEON-NIGHT",шт,1,0,
6433,371,531-324,NEON-NIGHT,46900,"Светодиодное дерево ""Сакура"", высота 2,4 м, диаметр кроны 1,72м, зеленые диоды, IP 44, понижающий трансформатор в комплекте, NEON-NIGHT",шт,1,0,
6437,971,303-151,NEON-NIGHT,5600,"Гирлянда ""Твинкл Лайт"" 10 м, черный ПВХ, 100 диодов, цвет оранжевый",шт,1,1,
6438,971,303-152,NEON-NIGHT,6900,"Гирлянда ""Твинкл Лайт"" 10 м, черный ПВХ, 100 диодов, цвет розовый",шт,1,0,
6439,971,303-153,NEON-NIGHT,5600,"Гирлянда ""Твинкл Лайт"" 10 м, черный ПВХ, 100 диодов, цвет голубой",шт,1,2,
6440,971,303-154,NEON-NIGHT,6900,"Гирлянда ""Твинкл Лайт"" 10 м, черный ПВХ, 100 диодов, цвет фиолетовый",шт,1,0,
6441,364,315-165,NEON-NIGHT,21400,"Гирлянда модульная ""Дюраплей LED"" 100% Flashing, 20м, черный каучук, 200 диодов, Белая",шт,1,1,
6442,1015,501-612,NEON-NIGHT,17400,"Шар светодиодный 230V, диаметр 30 см, 120 светодиодов, эффект мерцания, цвет белый NEON-NIGHT",шт,1,3,
6443,1015,501-613,NEON-NIGHT,28600,"Шар светодиодный 230V, диаметр 50 см, 200 светодиодов, эффект мерцания, цвет белый NEON-NIGHT",шт,1,2,
6444,1015,501-614,NEON-NIGHT,47700,"Шар светодиодный 230V, диаметр 80 см, 450 светодиодов, эффект мерцания, цвет белый NEON-NIGHT",шт,1,1,
6445,1034,323-506,NEON-NIGHT,40800,"Гирлянда ""LED ClipLight"" 24V, 5 нитей по 20 метров, цвет диодов ТЕПЛЫЙ БЕЛЫЙ",шт,1,1,
6446,1034,323-507,NEON-NIGHT,40800,"Гирлянда ""LED ClipLight"" 24V, 5 нитей по 20 метров, цвет диодов Розовый",шт,1,1,
6447,1034,323-606,NEON-NIGHT,47000,"Гирлянда ""LED ClipLight"" 24V, 5 нитей по 20 метров, цвет диодов ТЕПЛЫЙ БЕЛЫЙ, Flashing (Белый)",шт,1,1,
6448,1024,235-316,NEON-NIGHT,17400,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, эффект мерцания, прозрачный провод, 230 В, диоды ТЕПЛЫЙ БЕЛЫЙ, 360 LED",шт,1,1,
6449,1024,235-326,NEON-NIGHT,30900,"Гирлянда ""Светодиодный Дождь"" 2х3м, эффект мерцания, прозрачный провод, 230 В, диоды ТЕПЛЫЙ БЕЛЫЙ, 760 LED",шт,1,1,
6450,1024,235-176,NEON-NIGHT,40100,"Гирлянда ""Светодиодный Дождь"" 2х6м, постоянное свечение, прозрачный провод, 230 В, диоды ТЕПЛЫЙ БЕЛЫЙ, 1140 LED",шт,1,1,
6451,1024,235-196,NEON-NIGHT,70700,"Гирлянда ""Светодиодный Дождь"" 2х9м, постоянное свечение, прозрачный провод, 230 В, диоды ТЕПЛЫЙ БЕЛЫЙ, 2200 LED",шт,1,2,
6463,990,502-371,NEON-NIGHT,5600,"Елочная фигура ""Снежинка ""Морозко"", 66 см, цвет золотой",шт,1,1,
6465,990,502-373,NEON-NIGHT,5600,"Елочная фигура ""Снежинка классическая"", 66 см, цвет синий",шт,1,1,
6473,990,502-231,NEON-NIGHT,1700,"Елочная фигура ""Тающая сосулька"", 49 см, цвет золотой",шт,12,1,
6474,990,502-235,NEON-NIGHT,1700,"Елочная фигура ""Тающая сосулька"", 40 см, цвет серебряный",шт,12,1,
6475,990,502-227,NEON-NIGHT,1000,"Елочная фигура ""Тающая сосулька"", 28 см, цвет фиолетовый",шт,12,1,
6477,990,502-311,NEON-NIGHT,1000,"Елочная фигура ""Сосулька складная 3D"", 31 см, цвет золотой",шт,12,1,
6481,658,215-119-6,NEON-NIGHT,2700,"Гирлянда ""Сеть"" 1х1,5м, прозрачный ПВХ, 96 LED Мультиколор",шт,1,1,https://www.youtube.com/watch?v=JHcF00Vhi1U
6482,425,217-113,NEON-NIGHT,21400,"Гирлянда ""Сеть"" 2x1,5м, черный КАУЧУК, 288 LED Белые/Синие",шт,1,2,
6483,425,217-115,NEON-NIGHT,21400,"Гирлянда ""Сеть"" 2x1,5м, черный КАУЧУК, 288 LED Белые",шт,1,2,
6484,425,217-119,NEON-NIGHT,21400,"Гирлянда ""Сеть"" 2x1,5м, черный КАУЧУК, 288 LED Мультиколор",шт,1,2,
6485,425,217-123,NEON-NIGHT,28600,"Гирлянда ""Сеть"" 2x3м, черный КАУЧУК, 432 LED Белые/Синие",шт,1,2,
6486,425,217-125,NEON-NIGHT,28600,"Гирлянда ""Сеть"" 2x3м, черный КАУЧУК, 432 LED Белые",шт,1,1,
6487,425,217-126,NEON-NIGHT,28600,"Гирлянда ""Сеть"" 2x3м, черный КАУЧУК, 432 LED ТЕПЛЫЙ БЕЛЫЙ",шт,1,1,
6488,425,217-129,NEON-NIGHT,28600,"Гирлянда ""Сеть"" 2x3м, черный КАУЧУК, 432 LED Мультиколор",шт,1,1,
6489,425,217-133,NEON-NIGHT,36800,"Гирлянда ""Сеть"" 2x4м, черный КАУЧУК, 560 LED Белые/Синие",шт,1,3,
6490,425,217-135,NEON-NIGHT,36800,"Гирлянда ""Сеть"" 2x4м, черный КАУЧУК, 560 LED Белые",шт,1,1,
6491,425,217-139,NEON-NIGHT,36800,"Гирлянда ""Сеть"" 2x4м, черный КАУЧУК, 560 LED Мультиколор",шт,1,1,
6492,1662,217-201,NEON-NIGHT,4200,"Контроллер для Гирлянды - Гирлянда ""Сеть"", 1,5А",шт,1,1,
6494,943,121-126-6,NEON-NIGHT,900,"Дюралайт LED, постоянное свечение (2W) - ТЕПЛЫЙ БЕЛЫЙ, 30 LED/м, бухта 100м",метр,100,1,
6495,944,121-329-6,NEON-NIGHT,1200,"Дюралайт LED, свечение с динамикой (3W) - мульти (RYGB), 30 LED/м, бухта 100м",метр,100,2,
6497,943,121-121-6,NEON-NIGHT,800,"Дюралайт LED, постоянное свечение (2W) - желтый, 30 LED/м, бухта 100м",метр,100,1,
6498,1663,531-100,NEON-NIGHT,6200,"Трансформатор 230 В - 24В, 40Вт",шт,1,1,
6500,292,501-114-1,NEON-NIGHT,32200,"Надпись печатная светодиодная ""С Новым Годом"" ЖЕЛТЫЙ 210*35 см",шт,1,1,
6501,296,501-211-1,NEON-NIGHT,2000,"Фигура световая ""Звездочка LED"" цвет белый, размер 30*28 см NEON-NIGHT",шт,1,1,
6502,296,501-212-1,NEON-NIGHT,6500,"Фигура ""Снежинка"" цвет белый, размер 45*38 см NEON-NIGHT",шт,1,1,
6503,282,142-105-05,NEON-NIGHT,,"LED Лента 220В, 6x10.6 мм, IP67, SMD 3014, 120 LED/m, цвет свечения белый, 5м (с комплектом подключения)",шт,1,0,
6514,1007,513-131,NEON-NIGHT,1 83900,"Акриловая светодиодная фигура ""Дельфины в тандеме"" 150х130см, 2000 светодиодов, IP 44, понижающий трансформатор в комплекте, NEON-NIGHT",шт,1,1,
6515,1007,513-105,NEON-NIGHT,2 20100,"Акриловая светодиодная фигура ""Олень папа коричневый"" 145х122см, 3500 светодиода, IP44 понижающий трансформатор в комплекте, NEON-NIGHT",шт,1,1,
6516,1007,513-106,NEON-NIGHT,94100,"Акриловая светодиодная фигура ""Оленёнок коричневый"" 81х56см, 800 светодиодов, IP65 понижающий трансформатор в комплекте, NEON-NIGHT",шт,1,3,
6517,1007,513-104,NEON-NIGHT,2 03700,"Акриловая светодиодная фигура ""Олень мама коричневая"" 100х130см, 2850 светодиодов IP44 понижающий трансформатор в комплекте, NEON-NIGHT",шт,1,1,
6518,282,142-106-05,NEON-NIGHT,,"LED Лента 220В, 6x10.6 мм, IP67, SMD 3014, 120 LED/m, цвет свечения теплый белый, 5м (с комплектом подключения)",шт,1,0,
6519,282,142-001-01,NEON-NIGHT,1000,Шнур для подключения LED ленты 220 В SMD 3528 блистер,шт,1,1,
6536,364,315-136,NEON-NIGHT,9800,"Гирлянда модульная ""Дюраплей LED"" 12м 120 LED черный каучук ТЕПЛЫЙ БЕЛЫЙ",шт,1,1,
6537,364,315-156,NEON-NIGHT,15800,"Гирлянда модульная ""Дюраплей LED"" 20м 200 LED черный каучук ТЕПЛЫЙ БЕЛЫЙ",шт,1,1,
6545,1024,235-301-6,NEON-NIGHT,10800,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, прозрачный провод, 230 В, диоды ЖЁЛТЫЕ, 192 LED",шт,1,1,
6546,1024,235-302-6,NEON-NIGHT,9200,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, прозрачный провод, 230 В, диоды КРАСНЫЕ, 192 LED",шт,1,1,
6547,1024,235-303-6,NEON-NIGHT,12500,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, прозрачный провод, 230 В, диоды СИНИЕ, 192 LED",шт,1,0,
6548,1024,235-304-6,NEON-NIGHT,12500,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, прозрачный провод, 230 В, диоды ЗЕЛЁНЫЕ, 192 LED",шт,1,1,
6549,1024,235-305-6,NEON-NIGHT,13100,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение,прозрачный провод, 230 В, диоды БЕЛЫЕ, 192 LED",шт,1,1,
6550,1024,235-306-6,NEON-NIGHT,13100,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, прозрачный провод, 230 В, диоды ТЕПЛЫЙ БЕЛЫЙ, 192 LED",шт,1,1,
6551,1024,235-309-6,NEON-NIGHT,12500,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, прозрачный провод, 230 В, диоды МУЛЬТИ, 192 LED",шт,1,1,
6555,369,601-332,LAMPER,,"Прожектор светодиодный тонкий, 50Вт Белый",шт,1,0,
6556,369,601-322,LAMPER,050,"Прожектор светодиодный тонкий, 30Вт Белый",шт,1,5,
6559,961,256-313-6,NEON-NIGHT,7500,"Гирлянда ""Тающие сосульки"" светодиодная, 8шт х 50см, шаг 40см, 24 В (с трансформатором) белые светодиоды",шт,1,2,https://www.youtube.com/watch?v=bE84Nxoyf6A
6560,961,256-319-6,NEON-NIGHT,7500,"Гирлянда ""Тающие сосульки"" светодиодная, 8шт х 50см, шаг 40см, 24 В (с трансформатором) мульти светодиоды",шт,1,0,https://www.youtube.com/watch?v=k4P8sTVDJtk
6561,967,303-509-6,NEON-NIGHT,5600,"Гирлянда ""Мультишарики"" Ø17,5 мм, 10 м, темно-зеленый ПВХ, 80 диодов, цвет Мультиколор",шт,1,1,
6563,1026,255-013,NEON-NIGHT,1700,"Гирлянда Айсикл (бахрома) светодиодный, 1,8 х 0,5 м, прозрачный провод, 230 В, диоды синие",шт,1,2,https://www.youtube.com/watch?v=pFioO4oWgcg
6564,1026,255-015,NEON-NIGHT,1700,"Гирлянда Айсикл (бахрома) светодиодный, 1,8 х 0,5 м, прозрачный провод, 230 В, диоды белые",шт,1,4,https://www.youtube.com/watch?v=x7KaDZxJiFw
6565,1026,255-016,NEON-NIGHT,1700,"Гирлянда Айсикл (бахрома) светодиодная, 1,8 х 0,5 м, прозрачный провод, 230 В, диоды ТЕПЛЫЙ БЕЛЫЙ",шт,1,5,https://www.youtube.com/watch?v=7iCQSQX9dMk
6582,1024,235-151-6,NEON-NIGHT,19700,"Гирлянда ""Светодиодный Дождь"" 2х3м, постоянное свечение, прозрачный провод, 230 В, диоды ЖЁЛТЫЕ, 448 LED",шт,1,5,
6585,1024,235-152-6,NEON-NIGHT,19700,"Гирлянда ""Светодиодный Дождь"" 2х3м, постоянное свечение, прозрачный провод, 230 В, диоды КРАСНЫЕ, 448 LED",шт,1,0,
6586,1024,235-153-6,NEON-NIGHT,19700,"Гирлянда ""Светодиодный Дождь"" 2х3м, постоянное свечение, прозрачный провод, 230 В, диоды СИНИЕ, 448 LED",шт,1,2,
6587,1024,235-154-6,NEON-NIGHT,19700,"Гирлянда ""Светодиодный Дождь"" 2х3м, постоянное свечение, прозрачный провод, 230 В, диоды ЗЕЛЕНЫЕ, 448 LED",шт,1,1,
6588,1024,235-155-6,NEON-NIGHT,20000,"Гирлянда ""Светодиодный Дождь"" 2х3м, постоянное свечение, прозрачный провод, 230 В, диоды БЕЛЫЕ, 448 LED",шт,1,1,
6589,1024,235-156-6,NEON-NIGHT,20000,"Гирлянда ""Светодиодный Дождь"" 2х3м, постоянное свечение, прозрачный провод, 230 В, диоды ТЕПЛЫЙ БЕЛЫЙ, 448 LED",шт,1,0,
6590,1024,235-159-6,NEON-NIGHT,20000,"Гирлянда ""Светодиодный Дождь"" 2х3м, постоянное свечение, прозрачный провод, 230 В, диоды МУЛЬТИ, 448 LED NEON-NIGHT",шт,1,0,
6667,1004,501-331,NEON-NIGHT,14100,"Фигура ""Снежинка"", диаметр 91 см",шт,1,1,
6668,1004,513-344,NEON-NIGHT,14100,"Акриловая светодиодная фигура ""Елочка"", 62X56X2.5см, 84 светодиода, IP44 понижающий трансформатор в комплекте, NEON-NIGHT",шт,1,1,
6669,1004,513-345,NEON-NIGHT,14100,"Акриловая светодиодная фигура ""Летящая Звездочка"" 62X41X2.5см, 77 светодиодов, IP44 понижающий трансформатор в комплекте, NEON-NIGHT",шт,1,1,
6673,1001,514-015,NEON-NIGHT,5900,"Фигура ""Звезда"" бархатная, с постоянным свечением, размеры 61 см (81 светодиод зеленого+белого+голубого цвета)",шт,1,5,
6675,1001,514-022,NEON-NIGHT,10200,"Фигура ""Звезда"" бархатная, размеры 91 см (129 светодиод красный+голубой+белый цвета)",шт,1,2,
6678,1001,514-031,NEON-NIGHT,10200,"Фигура ""Бантик"" бархатная, с постоянным свечением, размеры 75*65 см (182 КРАСНЫХ светодиода)",шт,1,1,
6679,1001,514-041,NEON-NIGHT,5900,"Фигура ""Леденец"" бархатная, с постоянным свечением, размеры 75 см (65 ТЕПЛО-БЕЛЫХ светодиодов)",шт,1,1,
6680,1001,514-051,NEON-NIGHT,5200,"Фигура ""Карамель"" бархатная, с постоянным свечением, размеры 60*30 см (45 БЕЛЫХ светодиодов)",шт,1,1,
6681,1001,514-052,NEON-NIGHT,5200,"Фигура ""Карамель"" бархатная, размеры 60*30 см (42 БЕЛЫХ светодиодов)",шт,1,1,
6688,981,331-302,NEON-NIGHT,14800,"Гирлянда LED Galaxy Bulb String 10м, белый КАУЧУК, 25 ламп*6 LED КРАСНЫЕ, влагостойкая IP54",шт,1,1,
6689,981,331-301,NEON-NIGHT,19000,"Гирлянда LED Galaxy Bulb String 10м, белый КАУЧУК, 30 ламп*6 LED ЖЕЛТЫЕ, влагостойкая IP65",шт,1,1,
6690,981,331-303,NEON-NIGHT,19000,"Гирлянда LED Galaxy Bulb String 10м, белый КАУЧУК, 30 ламп*6 LED СИНИЕ, влагостойкая IP65",шт,1,1,
6691,981,331-304,NEON-NIGHT,19000,"Гирлянда LED Galaxy Bulb String 10м, белый КАУЧУК, 30 ламп*6 LED ЗЕЛЕНЫЕ, влагостойкая IP65",шт,1,1,
6692,981,331-305,NEON-NIGHT,19000,"Гирлянда LED Galaxy Bulb String 10м, белый КАУЧУК, 30 ламп*6 LED БЕЛЫЕ, влагостойкая IP65",шт,1,1,
6693,981,331-306,NEON-NIGHT,19000,"Гирлянда LED Galaxy Bulb String 10м, белый КАУЧУК, 30 ламп*6 LED ТЕПЛЫЙ БЕЛЫЙ, влагостойкая IP65",шт,1,1,
6694,981,331-309,NEON-NIGHT,19000,"Гирлянда LED Galaxy Bulb String 10м, белый КАУЧУК, 30 ламп*6 LED МУЛЬТИ, влагостойкая IP65",шт,1,1,
6695,1034,323-619,NEON-NIGHT,37500,"Гирлянда ""LED ClipLight - МУЛЬТИШАРИКИ"" 24V, 3 нити по 20 м, свечение с динамикой, цвет диодов RGB",шт,1,1,
6696,1034,323-612,NEON-NIGHT,21400,"Гирлянда ""LED ClipLight - ШАРИКИ"" 24V, 3 нити по 20 м, цвет диодов Красный",шт,1,1,
6698,1034,323-613,NEON-NIGHT,21400,"Гирлянда ""LED ClipLight - ШАРИКИ"" 24V, 3 нити по 20 м, цвет диодов Синий",шт,1,1,
6699,1024,235-435,NEON-NIGHT,15800,"Гирлянда ""Светодиодный Дождь"" 2х3м, эффект водопада, прозрачный провод, 24В, диоды БЕЛЫЕ, 240 LED",шт,1,1,
6700,1024,235-465,NEON-NIGHT,26000,"Гирлянда ""Светодиодный Дождь"" 2х6м, эффект водопада, прозрачный провод, 24В, диоды БЕЛЫЕ, 360 LED",шт,1,2,
6701,1024,235-495,NEON-NIGHT,32200,"Гирлянда ""Светодиодный Дождь"" 2х9м, эффект водопада, прозрачный провод, 24В, диоды БЕЛЫЕ, 480 LED",шт,1,1,
6818,282,142-100,NEON-NIGHT,1000,Установочный комплект для LED ленты 220 В SMD 5050,шт,1,5,
6838,1024,235-115,NEON-NIGHT,14800,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, белый провод, 230 В, диоды БЕЛЫЕ, 360 LED",шт,1,1,
6839,1024,235-112,NEON-NIGHT,14800,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, белый провод, 230 В, диоды КРАСНЫЕ, 360 LED",шт,1,2,
6840,1024,235-116,NEON-NIGHT,15800,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, белый провод, 230 В, диоды ТЕПЛЫЙ БЕЛЫЙ, 360 LED",шт,1,1,
6841,1024,235-121,NEON-NIGHT,14800,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, черный провод, 230 В, диоды ЖЁЛТЫЕ, 360 LED",шт,1,1,
6842,1024,235-111,NEON-NIGHT,14800,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, белый провод, 230 В, диоды ЖЁЛТЫЕ, 360 LED",шт,1,1,
6843,1024,235-114,NEON-NIGHT,14800,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, белый провод, 230 В, диоды ЗЕЛЁНЫЕ, 360 LED",шт,1,1,
6844,1024,235-113,NEON-NIGHT,14800,"Гирлянда ""Светодиодный Дождь"" 2х1,5м, постоянное свечение, белый провод, 230 В, диоды СИНИЕ, 360 LED",шт,1,3,
6847,296,501-347,NEON-NIGHT,10800,"Фигура световая ""Снежинка"" цвет белый, размер 55 см, мигающая (2В с контроллером) NEON-NIGHT",шт,1,0,
6848,296,501-348,NEON-NIGHT,20700,"Фигура световая ""Снежинка"" цвет белый, размер 95 см, мигающая (2В с контроллером) NEON-NIGHT",шт,1,1,
6905,1028,255-275,NEON-NIGHT,11500,"Гирлянда Айсикл (бахрома) светодиодный, 3,2 х 0,6 м, черный провод ""КАУЧУК"", 230 В, диоды белые, 88 LED NEON-NIGHT",шт,1,1,
6950,379,143-106-1,NEON-NIGHT,700,LED RGB мини контроллер инфракрасный (IR) 6 кнопок 12-24 V/6 А NEON-NIGHT,шт,1,0,
6951,379,143-106-2,NEON-NIGHT,700,LED RGB мини контроллер радио (RF) 10 кнопок 12-24 V/6 А NEON-NIGHT,шт,1,5,
6952,379,143-106-3,NEON-NIGHT,700,LED RGB мини контроллер радио (RF) 20 кнопок 12-24 V/6 А NEON-NIGHT,шт,1,0,
6962,369,601-343,LAMPER,,"Прожектор светодиодный тонкий,150Вт Белый",шт,1,0,
6999,1119,200-060-4,REXANT,5230,"Источник питания компактный 12 V 60 W с разъемами под винт, без влагозащиты (IP23)",шт,1,4,
7000,1119,200-080-4,REXANT,5230,"Источник питания компактный 12 V 80 W с разъемами под винт, без влагозащиты (IP23)",шт,1,2,
7001,1119,200-100-4,REXANT,4900,"Источник питания компактный 12 V 100 W с разъемами под винт, без влагозащиты (IP23)",шт,1,3,
7002,1119,200-120-4,REXANT,4900,"Источник питания компактный 12 V 120 W с разъемами под винт, без влагозащиты (IP23)",шт,1,2,
7022,995,533-315,Noname,4 41000,"Сосна ""Евро-2"" каркасная 6М (хвоя леска) NEON-NIGHT",шт,1,0,
7023,996,533-201,NEON-NIGHT,21400,"Новогодняя Ель фибро-оптика 120 см, 125 веток, без декоративных украшений",шт,1,2,
7058,379,143-102-2,NEON-NIGHT,700,LED RGB мини усилитель 12-24 V/6 А NEON-NIGHT,шт,1,5,
7064,1027,255-054,NEON-NIGHT,5200,"Гирлянда Айсикл (бахрома) светодиодный, 2,4 х 0,6 м, прозрачный провод, 230 В, диоды зелёные, 88 LED NEON-NIGHT",шт,1,3,
7087,377,142-101,NEON-NIGHT,230,"LED лента 220 В, 13х8 мм, IP67, SMD 5050, 60 LED/m, цвет свечения красный",метр,100,5,
7088,377,142-102,NEON-NIGHT,230,"LED лента 220 В, 13х8 мм, IP67, SMD 5050, 60 LED/m, цвет свечения желтый",метр,100,1,
7089,377,142-104,NEON-NIGHT,230,"LED лента 220 В, 13х8 мм, IP67, SMD 5050, 60 LED/m, цвет свечения зеленый",метр,100,5,
7090,377,142-601,NEON-NIGHT,180,"LED лента 220 В, 10х7 мм, IP67, SMD 2835, 60 LED/m, цвет свечения красный, бухта 100 м",метр,100,5,
7091,377,142-602,NEON-NIGHT,180,"LED лента 220 В, 10х7 мм, IP67, SMD 2835, 60 LED/m, цвет свечения желтый, бухта 100 м",метр,100,5,
7092,377,142-604,NEON-NIGHT,180,"LED лента 220 В, 10х7 мм, IP67, SMD 2835, 60 LED/m, цвет свечения зеленый, бухта 100 м",метр,100,5,
7094,1119,200-150-4,REXANT,5200,"Источник питания компактный 12 V 12,5 A 150 W с разъемами под винт, без влагозащиты (IP23) REXANT",шт,1,5,
7095,1119,200-200-4,REXANT,5200,"Источник питания компактный 12 V 16,5 A 200 W с разъемами под винт, без влагозащиты (IP23)",шт,1,2,
7096,1119,200-400-1,REXANT,7500,"Источник питания Slim 12 V DC 34 A 400 W с разъемами под винт, без влагозащиты (IP23) REXANT",шт,1,4,
7097,379,144-011,NEON-NIGHT,260,Коннектор питания (1 разъем) для одноцветных светодиодных лент шириной 8 мм NEON-NIGHT,шт,10,0,
7098,379,144-013,NEON-NIGHT,330,Коннектор соединительный для одноцветных светодиодных лент шириной 8 мм,шт,10,5,
7099,379,144-015,NEON-NIGHT,500,Коннектор стыковочный для одноцветных светодиодных лент шириной 8 мм NEON-NIGHT,шт,10,2,
7100,379,144-102,NEON-NIGHT,290,Коннектор питания с джеком для одноцветных светодиодных лент шириной 8 мм NEON-NIGHT,шт,10,3,
7125,1119,200-200-2,REXANT,7860,"Источник питания 12 V 200 W с проводами, влагозащищенный (IP67) Al",шт,1,5,
7126,1119,200-005-6,REXANT,9180,"Источник питания 12 V 5 W с проводами, влагозащищенный (IP67)",шт,1,1,
7128,1119,201-100-6,REXANT,21680,"Источник питания 24 V 100 W с проводами, влагозащищенный (IP67) алюминиевый корпус",шт,1,1,
7129,1119,201-200-2,REXANT,14770,"Источник питания тонкий 220 V AC/24 V DC 8,33 А 200 W с проводами, влагозащищенный (IP67)",шт,1,5,
7131,995,533-316,Noname,15 01700,"Ель каркасная ""Уральская"" 12м (хвоя пленка)",шт,1,0,
7313,1035,325-126,NEON-NIGHT,900,"Гирлянда ""LED ClipLight"" 12V 150 мм, цвет диодов ТЕПЛЫЙ БЕЛЫЙ",метр,100,5,
7383,278,104-202,NEON-NIGHT,,"Термоусадка клеевая прозрачная 24/8мм, 1м",метр,1,0,
7384,949,134-029,NEON-NIGHT,1214,Термоусадка клеевая прозрачная 39/13мм 1м,метр,10,1,
7424,992,307-116,NEON-NIGHT,11800,"Еловый шлейф искуственный 2,7 м Теплое белое свечение 80 LED flashing (каждый 5-ый)",шт,1,0,
7425,992,307-117,NEON-NIGHT,11800,"Еловый шлейф искуственный 2,7 м белые светодиоды, с эффектом мерцания",шт,1,0,
7433,377,142-609,NEON-NIGHT,180,"LED лента 220 В, 10х7 мм, IP67, SMD 2835, 60 LED/m, цвет свечения RGYB (мульти), бухта 100 м",метр,100,5,
7434,377,142-109,NEON-NIGHT,220,"LED лента 220 В, 13х8 мм, IP67, SMD 5050, 60 LED/m, цвет свечения RGB",метр,100,5,
7435,282,143-301,NEON-NIGHT,1000,"LED контроллер для светодиодных лент RGYB SMD2835 220 V/1,5 А NEON-NIGHT",шт,1,1,
7436,282,143-302,NEON-NIGHT,1000,"LED контроллер для светодиодных лент RGB SMD5050 220 V/2,5 А",шт,1,5,
7438,971,303-155,NEON-NIGHT,9800,"Гирлянда ""Твинкл Лайт"" 10 м, черный ПВХ, 100 диодов, цвет белый/мультиколор",шт,1,5,https://www.youtube.com/watch?v=4rjaWiwizZs
7439,971,303-156,NEON-NIGHT,9900,"Гирлянда ""Твинкл Лайт"" 10 м, черный ПВХ, 100 диодов, цвет ТЕПЛЫЙ БЕЛЫЙ/мультиколор",шт,1,0,
